ID,Difference
8693108681,2436.75
5335821173,3137.68
1569566474,8116.43
7813894344,2212.87
7080944192,8765.37
5568888356,9646.17
8981795831,-8845.08
2097766470,-9414.33
6434977763,-7652.13
1615152369,-631.61
4307005714,-2335.36
6185668391,-880.40
6506299880,-4449.07
4060746398,-2849.06
5741144074,9957.22
4445212826,3702.96
4200935028,6213.27
3555419981,2075.38
0736282292,-4383.75
1278306972,6805.36
3610116413,6885.91
8092952358,5119.64
6664444098,2661.48
4381214162,1215.43
0263489600,6503.93
2408295236,7492.38
5410144743,-5595.92
2422889882,6669.07
6547030393,-1612.70
7553066594,-7578.10
9807764160,-4237.69
9696992652,-2972.57
6069112602,4935.13
7813894344,8082.29
1569566474,-3929.93
1542914570,-3893.91
3805879359,1644.33
5717534283,8819.65
1185555350,578.59
8739103887,5979.27
2263940450,1507.04
8126343173,325.38
0160656750,5471.03
6069112602,6035.51
3487853361,9120.75
7041552559,6322.95
7813894344,5107.91
9627058681,2957.92
2651246730,7153.59
4381214162,4588.12
7553066594,-5947.64
9482629801,-2009.71
2651246730,6135.34
1790911005,5780.12
5335364249,-1809.50
2886878272,-7937.29
6350057256,-169.44
8563933389,-9736.18
4286040814,1750.96
8970983007,6636.88
5410144743,9922.03
1082668167,9282.83
1525127769,-7929.12
8845699269,8368.77
4182673179,-8874.19
5335364249,2343.78
7938683279,-2143.70
5149486324,8853.49
7036306139,7897.04
7572258839,-4442.53
8040490352,-970.93
9973323629,-5540.65
5087068992,-9262.60
9833157369,3257.75
2786403895,4404.68
8534070311,-1326.49
2723214751,3627.25
2293298218,4821.93
9254936016,2156.12
7938683279,-1483.76
0691825570,6631.58
7080944192,-3982.74
6961439709,8412.51
1785300061,3235.39
8448464471,4273.31
9136370983,2261.20
4105276013,1674.51
4690004695,-6898.30
9290591655,-9845.58
2458813636,2210.42
9478317706,-4575.10
0691825570,9273.81
9833157369,9925.63
4216241989,-599.72
2253016957,8962.44
7236547214,-9253.86
3805879359,3016.83
4186437829,2964.78
4977562005,-4839.92
4880151872,-2037.63
3193276509,-3959.90
4866037685,2825.26
7098817253,1926.27
9636711279,-1719.50
8677093097,-8381.14
8653698429,-690.42
9181190635,6908.87
2021047230,-9018.74
4529669517,1497.75
9383306413,-8973.75
9794882718,8276.66
2806586426,389.00
5428803173,9907.62
8827773266,9943.99
0745672043,2741.22
5335821173,8124.10
0215789363,9957.08
6860598757,6995.99
6961439709,-7781.35
9482629801,-5056.87
4660934199,-4089.27
6828234097,8585.30
5020896924,3113.98
1772801237,-6809.17
6551025815,5316.77
1736734782,7685.81
7224775657,5263.86
0735823711,3666.77
1422323692,5077.32
8563933389,-1823.37
8305068090,-8280.69
9045347359,-6385.07
6551025815,-3821.66
8640645616,6427.02
3611152816,2800.69
2385655529,6883.88
6129235515,-3972.37
8653698429,-9500.10
8739103887,-1903.32
5741144074,867.97
3610116413,6276.73
3638134048,3295.26
1163708254,-4025.13
0935462556,2947.25
3292528862,-8552.62
3043118208,5902.77
7075212537,3513.59
6678043670,4136.38
2918676858,-8634.93
5580722976,-5565.16
4814016860,9855.71
8950942414,-5438.08
6673251587,-542.04
2884704994,6468.66
0735823711,1283.24
7534001211,-3243.16
1575271049,-2262.64
7588870819,-6927.83
8354834987,-4491.89
7098817253,-3223.93
5717534283,8544.75
5741144074,-6975.41
8523307655,-9069.29
7490748977,-2254.68
7236547214,-6114.00
5624816775,-2970.53
3305512816,-1292.68
3547041797,7844.89
8322482415,-9273.63
6527264500,1243.69
8523307655,-3999.80
0562250675,-1231.94
7184014426,2453.19
7958999007,5396.29
4364383728,-1636.85
6678043670,-9794.88
1510146713,-4772.85
9718357892,-8177.40
8040490352,4228.64
1981373765,4043.52
8414801949,-5476.15
2723214751,694.45
5410144743,6549.57
4923790256,-4268.80
2097766470,3352.29
9181190635,3598.53
4288772216,-4034.44
5628827737,-2806.94
6664444098,4197.83
1575271049,5233.77
7395498484,3347.88
0264545350,-3636.97
7938683279,-6834.23
1996123508,-8445.78
9390676841,-2963.71
7582793119,-9446.64
9636711279,3937.63
8414801949,-3416.77
8354834987,7900.54
3600473983,532.63
3270937894,6123.35
9496080111,-4455.01
7188098986,-4433.75
6434977763,7457.27
8414801949,6993.31
8107586759,-8509.50
2884704994,560.29
8858817068,-3647.88
1615152369,-9460.46
3530031626,8163.58
7813894344,7966.17
3610116413,2338.41
4799107504,-2998.17
1583022654,-653.18
5589951976,-5819.82
3542868917,-5180.64
6350057256,-9882.59
3745398454,-6020.47
3781094871,-7984.99
1378325490,-3657.17
9464095887,4617.29
2352069104,6941.58
0732359945,5452.80
3476890309,-9266.32
3484307460,-150.92
4880151872,4941.84
6129235515,8707.64
1583022654,1163.86
3385929429,997.58
8107586759,1621.92
9141904021,-8936.87
6420316172,526.22
6484488235,-4298.58
9121955605,-3788.67
1596861742,-7230.86
6366253426,-6681.64
6549331528,-2250.17
5452201836,6941.65
6860598757,7588.74
7774342987,-7658.00
6664444098,-1372.04
5854642695,-7735.20
4694856823,7370.86
4810684211,-9776.66
5210069552,5847.57
7270806787,-9351.92
4106491288,-219.06
9669480354,6406.62
6648611642,2747.86
7726389805,-7318.66
7451391726,872.75
9496001996,-5381.51
0937578058,-9724.43
9978392127,-2705.82
3654040196,3075.15
1185555350,-9386.28
5323323620,-8047.76
0706885861,1890.61
1736734782,-8246.07
4814016860,9648.40
4286040814,5586.69
7451245973,5364.05
4606165102,-3181.51
0423209506,-6802.65
0625432511,6353.52
2253016957,-2812.43
3487853361,8687.02
8970983007,7687.72
7307539336,8524.41
5668959522,4793.03
6673251587,-4678.69
2886878272,7510.69
7582432136,8700.93
5393192224,-3402.42
7545285006,7668.97
9446647042,9467.69
1107966158,216.46
3712167759,9625.86
4288772216,-7776.00
5960224507,2718.09
9329444052,6554.12
8981795831,-1311.62
0455312481,-5485.03
4814016860,8809.13
3180117194,4733.20
1998020339,3103.35
9121955605,1273.69
0053203537,168.51
0264545350,-1891.50
4923790256,2808.22
8858817068,-2508.12
6508306543,-2965.44
1146614398,3460.33
8875068945,-8971.10
9640538685,-252.27
3745398454,-7885.55
4186437829,7665.68
3484307460,2113.73
2786403895,-7102.71
1772801237,-8680.85
1147078561,7497.78
5960224507,420.04
3745398454,-5428.39
6069112602,-1992.85
7318327633,-7892.12
9718357892,3551.44
8209150939,-5543.58
7769075782,-7828.70
9807764160,1037.23
5181721075,3912.79
8488835936,5354.67
6314719416,-19.94
7958999007,2245.66
5696564387,-1165.20
6508306543,-9733.92
5420522426,-3843.63
3249661806,-2196.88
3915571327,-2572.07
1596861742,9313.81
7395498484,-5690.46
2629587379,-1634.11
4052559866,-1812.29
4537275327,4882.81
4267407276,-3745.66
3778176976,9976.23
1053982605,-929.30
0706074799,-7012.49
8095202505,6620.72
5087068992,-3475.29
1968399729,-2675.03
9562077665,2067.85
9383306413,-5202.83
5304234858,-3948.75
4105276013,7542.81
0735823711,-2555.60
8677093097,-5104.54
8541384079,-6940.99
5741144074,588.99
9696992652,-176.96
8414801949,6849.46
3180117194,3797.01
3292528862,-3919.23
1147078561,5608.11
2723214751,5336.04
8448464471,-3546.94
3712167759,9693.00
2786403895,-6335.64
7707675536,-5150.01
7041552559,-5817.44
2352069104,828.32
0577714476,8639.27
1714340557,9510.91
3876924485,1853.70
4902408253,-8562.12
1736734782,-6602.26
0625432511,-5408.21
4009780188,2594.95
9669480354,9853.09
0264545350,-1239.86
0304330371,718.65
8092460766,-1846.17
7224775657,7129.29
1082668167,5236.07
4799107504,4516.16
7813894344,8572.42
0779055970,6339.98
9390676841,8277.88
5568888356,6112.12
3610116413,6209.52
6484488235,-3885.07
7034893020,-2120.28
8693108681,-490.75
6419087425,-5921.20
5265499973,-1319.81
6860598757,9534.39
6580851147,272.20
7644306518,-4943.44
8355922401,3653.08
7644306518,8133.76
3043118208,7188.51
4621869394,7818.88
4445212826,3557.81
7277317238,-2491.29
5323323620,3579.88
6673251587,9761.10
3310423357,1924.51
5420522426,-8581.54
1185555350,8768.36
8536794104,-7237.92
3292658088,4513.34
3385929429,-4173.58
7304344150,-2208.39
8107586759,9123.09
4182673179,9336.27
6129235515,3880.74
4880151872,-648.20
1736734782,6521.58
6129235515,5768.96
6506299880,4695.28
1920678284,-6976.41
0263489600,4131.27
7451245973,-3539.51
3530031626,2285.04
0263489600,-9245.67
9834875330,8441.48
7304344150,8946.83
8827773266,5462.34
9669480354,-9599.10
7813894344,7715.02
4799107504,-6387.02
1441516011,5067.67
7094668809,2168.09
6878513347,-8054.60
0998209161,-3658.69
4576927015,-9448.49
6129235515,-2486.10
2422889882,1059.21
9562077665,8939.95
7588870819,9509.21
4306339937,598.53
4853907865,4296.46
4810684211,-7729.36
0736282292,8557.48
9653530091,-6827.28
0669218289,3798.53
3270937894,-5055.77
8354834987,-1882.07
2486779900,8382.59
6129235515,-4084.36
6635132263,-1778.45
4529669517,-3493.93
1823104207,-2039.66
5258116530,4807.75
5428803173,8007.23
7545285006,4120.30
6808795788,7387.56
9711055325,-2869.54
1542914570,4229.59
8725142988,-6285.05
0558967549,3032.22
2542224873,-2416.08
2860491560,1198.92
8305068090,-4677.36
3292658088,-98.83
5136931862,-1477.67
2779214558,4847.73
1714340557,3259.13
7100574604,-4615.88
0160656750,7426.12
2786403895,6198.97
9379973291,7913.43
6673251587,5017.11
4853907865,-4515.38
4546614467,4430.48
6635132263,6496.18
7451245973,534.99
3530031626,-5229.77
3292528862,-5047.68
5759450635,8405.78
8402343921,-4129.81
2886878272,-1184.56
4727826880,-1382.60
5420522426,937.91
4546614467,-1284.05
4484385184,218.67
9254936016,-4585.54
9141904021,7077.33
6418442745,-4581.94
4195672066,-3960.08
7451245973,-7759.80
1714340557,3179.97
1712812663,-1392.12
5136931862,2253.02
4658456878,-1242.97
3584092722,-9204.62
4105276013,9246.78
8642845443,31.78
5087068992,2913.47
3654040196,-6195.81
8288434086,-7781.16
4286040814,-7766.18
4115665559,1756.63
2786403895,-4285.33
2293298218,-628.13
4621869394,217.46
6909209281,-1022.27
9669480354,6367.33
7381934201,7870.40
3526451327,-7733.98
0735823711,4142.94
1573005383,-8641.42
2779214558,4248.94
0661681137,8799.57
8355922401,8718.72
6961439709,390.45
9464095887,-6755.10
3524126657,-4495.81
9760392136,-3541.99
4691895527,4091.20
1510146713,170.74
7704417809,-1231.76
4694856823,-1568.41
2884704994,66.95
0264545350,149.43
5635630621,-8081.98
5361959282,-3171.34
4364383728,-8565.22
8725142988,-2912.42
8288434086,-8513.29
2151082552,-798.36
0344909346,9194.17
6878513347,-4277.71
5181721075,-7691.23
2293298218,6115.72
5181721075,-3294.71
8640645616,-9086.15
8645377100,2410.80
4306339937,4321.47
9890834319,4404.12
0263489600,-4477.16
5323323620,-5770.37
5265499973,-5993.43
4060746398,4043.60
1422323692,-8892.51
8858817068,7143.81
2492178856,389.80
3757995613,-8304.86
1365341869,9587.05
4105276013,1806.12
6368401516,-574.80
5589951976,435.85
4591924936,2593.21
8040490352,5904.78
4200935028,6232.61
6419087425,-7764.91
9385385437,-9270.25
5579408284,1695.95
8934152768,-6799.56
6800018324,-7917.33
7534001211,-5311.46
4186437829,1997.38
8653698429,1667.19
6651799405,-7654.41
3270937894,6120.82
1549327115,7335.72
2723214751,-1276.24
1525127769,-8836.74
7094668809,-2592.79
0660530762,4739.96
8643397137,-140.29
3524126657,-4486.22
0558967549,5688.28
6551025815,-7563.65
7644306518,4925.51
8369749626,-3859.66
9181190635,-523.59
7760303375,35.60
2253016957,8537.35
3638134048,1400.07
8643397137,-9374.51
7490748977,-1259.02
8414801949,6823.34
8534070311,-3246.11
9802350065,4654.38
6994464533,6399.37
3673478227,-164.75
4200935028,-8250.62
4550162521,4211.61
7490748977,-8630.85
0735823711,-3228.95
1549327115,-8859.56
8515709202,-5941.84
0154434369,-3666.42
6673251587,-5639.44
4009780188,-7993.69
5482714197,7216.79
1384977220,-6099.21
8448464471,-2229.20
7318327633,-5077.50
5226847552,7900.92
1278306972,-3885.57
2253016957,-8188.18
2144193710,887.49
3530031626,3896.76
8725142988,2005.34
6580851147,5491.83
7704417809,-3845.91
6863848302,5451.88
1981373765,-871.09
8536794104,8952.02
3392202478,8721.90
7098817253,-2182.05
5801301476,-4609.54
8402343921,-6261.89
1728129274,-3580.27
8414801949,-6657.17
5829204876,-7234.35
0456406842,8776.70
3487853361,-8007.27
6994464533,-5770.21
7236547214,9220.33
0255669822,9760.39
0382193382,-8953.38
7416945805,-7802.53
3350921818,-5427.36
2651246730,-2998.08
1822324553,-23.19
8249943432,8822.47
5752268422,5890.16
9329444052,6340.25
2779214558,-6936.93
8693108681,7276.90
9796939143,-2668.47
3610116413,-7601.39
9760392136,6457.79
4572616355,-6650.95
4520774059,-7885.36
7774342987,4533.77
6595592898,3540.91
9711055325,-3593.84
7704417809,-8920.30
5181721075,13.85
0053203537,-5247.62
4060746398,3460.52
3292658088,2003.39
2369423532,5332.40
3721613488,-8974.69
9669480354,1969.58
1920678284,-6852.17
3174936518,4328.72
7451391726,6741.16
3350921818,2739.22
3270937894,1745.28
9640538685,-1032.83
4364383728,-8876.64
0304330371,-4817.29
7080944192,-6643.17
8095202505,-4826.60
3043118208,-2501.64
3770824896,8518.18
3650217365,-9487.91
8448464471,-8105.03
3476890309,-9024.53
4186821243,6544.42
6314719416,-8574.44
9290591655,3843.35
3638134048,936.64
4060746398,-8408.90
8355922401,5254.67
3712167759,2458.03
4445212826,-3309.75
7707675536,4132.87
9141904021,9915.47
2806586426,-8033.18
2388324256,-2417.78
7461395635,-5887.87
2860491560,-134.62
2458813636,8947.15
3778176976,5109.04
1764785864,-4265.17
6909209281,-4850.13
8981795831,-5648.28
0423209506,1164.34
3584092722,1725.28
1185555350,1972.51
4474379879,-346.17
3543071684,7801.70
9834875330,-9365.78
0735823711,1393.72
4727826880,7477.38
3305512816,-7940.35
2352069104,7020.75
7707675536,-4106.19
1082668167,-9079.98
1107966158,-6046.42
5354219413,1778.28
5361959282,4189.09
4977562005,6223.36
5960224507,-4422.35
8643397137,9258.91
4195672066,-7820.83
1365341869,-4419.25
9254936016,-228.19
1146614398,5709.67
0732359945,-1052.19
4307005714,1220.94
5717534283,9676.68
0109855476,-5769.80
3757995613,6519.79
4052559866,-3606.15
5628679561,-7751.17
1996123508,-287.24
4977562005,8280.64
1107966158,5665.00
0745672043,8671.94
8725765496,-8055.34
1378325490,8228.90
5482714197,-5703.51
9446647042,4337.28
6508306543,-9822.64
9978392127,-4757.76
1998020339,-7719.99
1981373765,-4713.34
1753720465,2660.05
0735823711,-4828.39
4719271248,7898.85
7582793119,9926.33
3179486554,-1733.54
1785300061,-9781.39
7277317238,-5847.61
9141904021,-7187.79
4977562005,1779.57
9599828561,-6394.66
5265499973,-3522.56
8102629199,560.83
4105276013,7477.47
2486779900,-1823.21
0937578058,-6411.05
8209150939,2074.62
5628827737,-4738.31
0736282292,9596.46
7395498484,-3187.36
9653530091,-1291.03
7395498484,-7959.72
8875068945,-8767.67
6909209281,-6042.98
5393192224,395.32
5668959522,-5767.15
0660530762,-9600.96
3487853361,-1981.79
0301802750,8027.36
2441578527,536.09
4115665559,-6062.98
1510146713,2193.15
7395498484,-2050.63
2112381380,-1117.22
7588870819,-9323.69
3530031626,-8173.00
7490748977,-3935.32
9198870897,6532.03
4719271248,6430.00
2884704994,9102.93
5482714197,-5314.43
8875068945,3521.36
3584092722,-8981.86
1510146713,9119.62
0706074799,1245.63
2293298218,-1766.34
0661681137,2961.82
5452201836,-7306.82
8515709202,6309.02
8785600708,5463.54
9464095887,-1882.76
2492178856,-9952.08
9390676841,-8786.97
9807764160,5349.67
1736734782,-6965.41
4799107504,-3722.99
5731548003,-4890.41
5635630621,9030.39
6678043670,7294.83
0562250675,-7042.19
2581018701,-7283.92
8643397137,4184.75
5741144074,-8422.41
8515709202,-6740.50
6892235918,2284.21
8653698429,5991.26
8739103887,6611.15
7588870819,1463.40
4902408253,-6975.02
9834875330,8676.38
9496080111,-2392.35
6224411925,5503.15
0304330371,-5763.10
1573005383,-9382.08
5367806651,6714.79
9760392136,8375.50
0301802750,-8844.27
7938683279,3913.06
8209150939,7182.53
1053982605,-2571.18
7704417809,8673.83
4694856823,-5922.47
6111264080,6251.75
2806586426,-9148.10
5304234858,-624.05
2253016957,6125.55
7184014426,8997.06
6468859937,-3861.84
0250366380,-6322.17
8981795831,-1475.77
4288772216,6329.03
3638134048,5395.06
6527264500,6680.84
2651246730,-3436.48
7034893020,-8969.03
2635496402,-1362.31
4694856823,4200.82
1000961084,-7657.67
6314719416,-7519.02
5420522426,4807.66
0625432511,9628.15
9496001996,2733.87
9198870897,-6164.79
3673478227,-8980.41
0536688623,5877.39
4621869394,-1388.43
7224775657,5965.16
4977562005,4139.48
9807764160,4568.24
9636711279,8704.07
8970983007,9820.24
0779055970,2980.53
0455312481,-2217.35
9802350065,3774.15
6878513347,-4963.59
9833157369,1112.05
7545285006,-9058.71
8875068945,6856.54
9165786755,4988.14
2441578527,1683.86
2886878272,6683.21
6648611642,-7596.23
4182673179,-9030.15
1107966158,-5611.04
2248017459,3153.15
6800018324,3580.94
6745289460,-1285.95
7236547214,453.15
6111264080,9426.62
5624816775,7377.73
9599828561,8296.65
7291675340,8990.64
0331725610,6050.92
0264545350,9054.26
1163708254,9759.92
1575271049,8059.08
2388324256,4564.35
5801301476,9852.98
8536794104,-2920.76
7607045766,7055.08
4389505535,-1141.11
3673478227,299.98
3842179951,2436.76
8305068090,6747.85
8095202505,7743.12
4853907865,8649.31
8369749626,-8266.17
5801301476,-4111.90
0467108538,1456.46
8934152768,-6129.62
6129235515,-6062.01
2867360668,2852.29
0935462556,-8256.76
0301802750,4818.71
7270806787,7324.88
3305512816,-1474.55
5580722976,9224.85
4858567635,-1780.64
8102629199,7876.43
5628679561,2275.46
6800018324,-6808.57
1712812663,3295.24
4115665559,-5100.05
9636711279,-7653.65
8102629199,3896.93
8402343921,-9092.42
0732359945,6314.87
1346634826,1445.38
7938683279,-8500.28
4186821243,-6747.69
4537933645,-6035.58
7307539336,2968.28
0301802750,5743.63
3781094871,9026.41
7381934201,355.78
9496001996,867.64
9973323629,-6319.02
4954772071,-5230.50
0109005594,1525.05
7958999007,8329.99
5323323620,5345.42
5210069552,-2664.69
1185555350,-1572.14
4977562005,-2592.45
4853907865,7668.19
5568888356,7995.87
3270937894,-9198.36
6484488235,-4077.93
8643397137,272.66
8040490352,-2657.33
2651246730,5070.12
2112381380,3818.25
3180117194,-3017.98
9839966136,-7109.50
9482629801,-5554.26
0072753844,-7205.87
0344909346,3120.84
4576927015,-6179.77
5960224507,-8122.58
7381934201,-5148.96
8739103887,9857.82
0263489600,3507.51
6527264500,-4015.56
2674748870,-3725.61
1592617273,-3015.43
5628679561,9755.51
8536794104,-733.06
4550162521,5528.25
9390676841,-9536.75
5452201836,-5999.46
5696564387,-6497.64
2860491560,685.62
4681035963,-2201.17
6455446391,-3710.77
1996123508,2249.70
5568888356,3223.85
9599828561,4259.44
5020896924,2805.05
3476890309,6795.25
6508306543,-1679.86
5181721075,-5999.09
9390676841,4790.16
8656007953,2299.54
0235019653,7645.20
2786403895,7271.05
4307005714,-7002.44
2293298218,4587.70
8288434086,-498.82
3350921818,8388.49
6673251587,3028.88
4694856823,9827.00
8725765496,-4359.27
5258116530,-5719.12
5452201836,4757.29
5420522426,-3190.97
9711055325,-8050.32
5087068992,9125.69
4814016860,-9756.55
3635953722,2414.96
3731423660,9881.20
6745289460,6852.07
8354834987,-9746.97
3554834990,4378.18
6418442745,-7721.54
3781094871,9204.52
9446647042,8425.67
1163708254,-9899.91
7938683279,2162.68
9496001996,841.36
4186437829,-5363.97
2674748870,1917.38
4389505535,-887.25
0625432511,-4946.84
9669480354,-8862.75
0577714476,9914.15
1728129274,9741.99
4216241989,328.83
5226847552,-2117.89
2248017459,7417.70
3712167759,-6864.97
8249943432,-9360.13
4694856823,3331.01
8875068945,3728.84
2581018701,-6319.70
0935462556,7240.07
6800018324,6629.46
2144193710,-9595.93
9562077665,9220.28
6878513347,6883.70
4306339937,1687.80
2253016957,6275.52
6419087425,-2802.38
6185668391,1429.92
8563933389,-9220.34
4200935028,-7690.05
0301802750,5374.20
5801301476,7132.26
4484385184,-3333.42
4520774059,382.81
3476890309,4016.37
1384977220,-8117.10
4267407276,-5698.83
7534001211,-2063.23
7726389805,4561.43
1569566474,1645.41
8354834987,5450.02
4595949711,-9508.66
7307539336,-2438.38
0331725610,874.66
7304344150,372.06
2492178856,9917.40
2918676858,-9406.34
1823104207,-1919.09
4306339937,-7046.20
4186821243,5366.04
8677093097,1069.26
3650217365,-4769.21
6994464533,603.43
5579408284,3999.98
6863848302,2793.24
4216241989,-3985.24
7100574604,-627.53
1596861742,-2175.52
7553066594,5933.91
9711055325,8540.66
3876924485,9033.76
0526293463,8661.93
5854642695,2506.01
5068671653,272.73
0661681137,-4886.14
1147078561,3518.31
4186821243,-2931.70
6185668391,-9409.09
0706885861,5443.50
6314719416,4822.15
1571256211,-2036.98
8725765496,-3530.71
0072753844,3487.55
9256416523,-8796.77
4090853976,5568.49
9379973291,-5660.63
9796939143,-9214.85
9718357892,7128.72
1615152369,9180.20
9256416523,-295.04
4381214162,-4899.00
1147078561,-3291.19
1365341869,5685.51
9478317706,-5852.95
8541384079,1236.17
1384977220,-2871.94
8436957424,152.16
2860491560,5487.05
4858567635,-4699.22
9329444052,5685.22
7461395635,6200.17
3731423660,2281.54
1822324553,5510.78
0263489600,-6988.67
3484307460,4746.86
1728129274,7767.93
5087068992,3073.00
8369749626,-6026.13
1920678284,-8211.46
3778176976,-209.61
2824249448,-957.89
8322482415,4704.25
9802350065,1596.12
0264545350,-2262.67
2651246730,9352.59
9390676841,9336.69
6420316172,5163.10
4546614467,918.84
7416945805,-1903.87
3757995613,8034.46
4105276013,-4913.32
4364383728,1675.01
4546614467,-3568.04
9496080111,-4145.99
0577714476,7368.14
9141904021,-2429.94
1185555350,8837.37
4445212826,331.51
7553066594,8333.41
2629587379,-9626.53
7490748977,2416.76
7582432136,-4022.41
5907384431,9606.11
7451391726,-7885.66
0264545350,-9323.36
8693108681,5963.59
7184014426,1770.44
4954772071,-4008.04
5624816775,-8125.35
3392202478,-8789.69
4186821243,4458.87
9198870897,-2265.02
2886878272,9423.81
8322482415,1158.95
6547030393,8634.78
8414801949,-3292.21
0525723787,4283.22
9256416523,4736.59
3392202478,-4247.15
7588870819,-2754.09
9890834319,9731.32
3912216975,-5079.19
9328787737,-513.45
4550162521,9736.99
0467108538,-6467.65
5136931862,3330.40
1413225097,8591.84
3731423660,-3651.64
9627058681,-9957.32
2824249448,-8871.98
0706885861,6618.86
8288434086,8033.48
5393192224,9189.62
6196039860,-3909.36
4186821243,6352.99
8640645616,9649.99
1278306972,8075.36
3484307460,352.68
0937578058,6439.25
1981373765,3975.49
5361959282,-5908.49
3912216975,9898.18
7381934201,5459.81
8154317181,6138.88
3876924485,-1333.20
2369423532,-918.58
7451391726,9559.52
2422889882,186.57
7813894344,9422.88
7080944192,2026.38
0235019653,-9421.94
1714340557,-7716.33
5354219413,-1355.79
4537275327,9831.23
2651246730,-4024.69
0736282292,2270.16
3476890309,4335.23
2581018701,-2495.56
4688182690,7496.60
6242996944,547.66
8154317181,-558.34
3530031626,271.61
5801301476,1619.59
0660530762,3152.52
6828234097,-4401.37
5635630621,3387.82
0625432511,5735.05
2253016957,-4138.06
8970983007,1233.01
2486376689,4630.19
5428803173,5774.29
6549331528,-5313.29
9599828561,-1773.90
1413225097,5901.32
0518965576,338.43
9794882718,-5676.62
4169326792,-2181.83
4690004695,4318.89
5568888356,9211.72
5020896924,-3233.50
4307005714,-3753.71
2253016957,-1323.52
6878513347,-8323.81
8369749626,1951.73
4520774059,7499.87
3310423357,-4192.43
8102629199,9626.37
8643397137,-8706.98
1822324553,5802.55
3757995613,-67.87
8523307655,-4759.02
8534070311,2934.86
2021047230,1776.83
3270937894,-3550.08
9718357892,-2650.49
7291675340,8483.38
6892235918,-3587.43
1525127769,-2194.16
7080944192,4419.80
6678043670,774.92
6350057256,-8373.65
4186437829,3578.77
8725765496,-3093.90
8448464471,-4614.82
0691825570,5652.66
6678043670,-6560.33
3757995613,-5529.02
3712167759,5849.28
7304344150,-9565.40
4576927015,1480.19
4060746398,-5411.67
3731423660,-3540.10
5149486324,-3520.83
2635496402,-4154.99
1549327115,-805.12
3543071684,7448.05
4484385184,-9026.42
6909209281,-1811.00
2224339313,784.57
0160656750,-6527.52
0661681137,-6668.34
5635630621,9606.99
1346634826,-1138.48
0736282292,6763.44
4195672066,-775.80
6484488235,9181.14
3757995613,-4222.67
7490748977,-5981.06
8221217503,-529.84
7588870819,-3092.61
7381934201,3853.35
1422323692,-5982.83
4200935028,5851.76
4182673179,9178.27
1998020339,5849.07
7224775657,-1102.58
2429498245,-6774.81
4621869394,8576.74
5829204876,-8914.60
0109005594,4453.57
4799107504,7021.07
5181721075,6558.53
6455446391,-5978.29
1822324553,-8492.42
3174936518,506.46
7958999007,7520.21
1053982605,4498.19
6651799405,-5782.01
5580722976,5967.99
0344909346,9971.68
8448464471,-7491.27
4052559866,1655.51
3781094871,5568.81
9329444052,-8733.75
5087068992,-7369.04
3915571327,-6919.77
0551081005,4246.61
4288772216,-80.39
5668959522,8747.93
9446647042,-1925.81
2112381380,7267.92
4112328385,-6714.21
3584092722,-3347.83
6551025815,-7832.15
1542914570,2180.91
9136370983,-6461.93
5482714197,9880.58
3823383916,6507.87
0109855476,8661.24
5210069552,-2092.97
9833157369,2806.65
3638134048,7647.74
4105276013,-7800.19
8523307655,4636.23
5452201836,-4833.15
2422889882,7806.31
7100574604,2503.63
4977562005,6368.68
0771230429,4274.28
0053203537,-4308.06
4880151872,-9960.96
5731548003,-3393.80
0263489600,-5213.79
8534070311,721.08
2651246730,1966.20
7588870819,-1686.13
0467108538,-1967.45
2886878272,7572.79
1424352568,-1013.16
8875068945,8384.52
8436957424,-4612.04
2031034072,-4621.68
8640645616,1690.90
6673251587,-2152.56
6664444098,-8894.18
5181721075,4334.43
2352069104,-444.91
8249943432,-6768.61
1764785864,5250.63
5628827737,9563.19
2369423532,-4775.66
0779055970,3676.42
5428803173,-9650.78
3912216975,5625.94
9496001996,-7556.01
6635132263,9486.97
1413225097,8200.03
3310423357,976.84
0250366380,4862.69
2542224873,-2425.85
4902408253,-2053.03
5420522426,-331.10
1569566474,-5382.63
3305512816,6802.69
7490748977,-1144.95
2263940450,9918.23
1764785864,2164.32
0937578058,-1590.50
7545285006,7257.13
3542868917,-9683.68
3249661806,1685.86
5482714197,-7574.71
5534953149,-359.18
3600473983,-1045.92
9478317706,-7759.25
6196039860,2532.36
1480009564,3805.92
6434977763,431.43
1714340557,-7862.79
3611152816,5085.04
1920678284,9934.81
3180117194,8830.33
6664444098,-6309.08
5579408284,-4535.76
2635496402,-4832.71
2674748870,7487.44
8523307655,1947.34
4307005714,-1686.64
0706074799,-3479.44
4009780188,3867.79
9873491790,4.81
4690004695,-9387.72
4389881792,-8826.93
2408295236,2628.87
5410144743,-3737.18
7545285006,4642.10
4445212826,-6656.15
1185070367,3426.07
1278306972,-6386.97
3638134048,-7105.52
1822324553,2873.59
1968399729,-7954.76
1185070367,-8226.69
2936060139,-8523.19
0706074799,2398.63
1053982605,-939.54
2408295236,2914.07
6580851147,-1911.23
5568888356,9429.68
3043118208,-6946.41
7582793119,9655.49
0745672043,-86.59
9383306413,-3824.79
1790911005,4089.47
5452201836,-8313.82
9669480354,6708.84
3193276509,4800.99
0301802750,6439.73
1785300061,-6883.12
0935462556,5950.48
6892235918,-495.98
3310423357,-2458.13
3249661806,4546.76
3635953722,3513.28
5696564387,8733.63
1549327115,-5566.44
4537275327,483.43
7582432136,3055.82
